transaction_date,ticker,executive,executive_title,security_type,acquisition_or_disposal,shares,share_price
2006-08-07,JPM,"HARRISON, WILLIAM B JR","Director, Chairman of the Board",Stock Options (Rights to Buy),D,100000.0,0.0
2006-08-04,JPM,"MILLER, HEIDI",Executive Vice President,Employee Stock Option (right to buy),A,26313.0,0.0
2006-08-04,JPM,"MILLER, HEIDI",Executive Vice President,Employee Stock Option (right to buy),A,25656.0,0.0
2006-08-04,JPM,"MILLER, HEIDI",Executive Vice President,Employee Stock Option (right to buy),D,31000.0,0.0
2006-08-04,JPM,"MILLER, HEIDI",Executive Vice President,Common Stock,D,26313.0,45.66
2006-08-04,JPM,"MILLER, HEIDI",Executive Vice President,Common Stock,D,25656.0,45.66
2006-08-04,JPM,"MILLER, HEIDI",Executive Vice President,Common Stock,A,32000.0,31.22
2006-08-04,JPM,"MILLER, HEIDI",Executive Vice President,Common Stock,A,31000.0,31.65
2006-08-04,JPM,"MILLER, HEIDI",Executive Vice President,Employee Stock Option (right to buy),D,32000.0,0.0
2006-07-21,JPM,"J, P MORGAN CHASE &AMP; CO",10% Owner,"Series A Convt Preferred Shares,par value $0.01 per share",D,18060.0,
2006-07-21,JPM,"J, P MORGAN CHASE &AMP; CO",10% Owner,"Common Stock, par value $0.01 per share",A,22199.0,
2006-07-01,JPM,"SCHARF, CHARLES W",Executive Vice President,Common Stock,D,86063.0,42.495
2006-07-01,JPM,"ADAMS, AUSTIN A",Chief Information Officer,Common Stock,D,43032.0,42.495
2006-07-01,JPM,"GUGGENHEIMER, JOAN",General Counsel,Common Stock,D,55941.0,42.495
2006-07-01,JPM,"MANDELBAUM, JAY",Executive Vice President,Common Stock,D,55941.0,42.495
2006-07-01,JPM,"MILLER, HEIDI",Executive Vice President,Common Stock,D,68851.0,42.495
2006-06-30,JPM,"WELDON, WILLIAM C",Director,Common Stock Equivalents,A,441.2283,42.495
2006-06-30,JPM,"JACKSON, LABAN",Director,Common Stock Equivalents,A,588.3045,42.495
2006-06-30,JPM,"BURKE, STEPHEN B",Director,Common Stock Equivalents,A,441.2284,42.495
2006-06-30,JPM,"CROWN, JAMES S",Director,Common Stock Equivalents,A,529.474,42.495
2006-06-30,JPM,"GRAY, III WILLIAM H",Director,Common Stock Equivalents,A,412.86,42.495
2006-06-30,JPM,"NOVAK, DAVID C",Director,Common Stock Equivalents,A,529.474,42.495
2006-06-30,JPM,"RAYMOND, LEE R",Director,Common Stock Equivalents,A,529.474,42.495
2006-06-30,JPM,"MANOOGIAN, RICHARD A",Director,Common Stock Equivalents,A,500.0588,42.495
2006-06-23,JPM,"J, P MORGAN CHASE &AMP; CO",10% Owner,"Series A Convertible Pref Shares,par value $0.01per shares",D,28567.0,
2006-06-23,JPM,"J, P MORGAN CHASE &AMP; CO",10% Owner,"Common Stock, Par Value $0.01 Per Share",A,35114.0,
2006-06-22,JPM,"J, P MORGAN PARTNERS SBIC LLC",10% Owner,Option (right to buy),A,10000.0,0.0
2006-06-02,JPM,"GUGGENHEIMER, JOAN",General Counsel,Common Stock,D,5804.0,43.58
2006-06-01,JPM,"STALEY, JAMES E",Managing Director,Common Stock,D,232.0,0.0
2006-05-15,JPM,"MANDELBAUM, JAY",Executive Vice President,Common Stock,A,115900.0,29.91
2006-05-15,JPM,"MANDELBAUM, JAY",Executive Vice President,Employee Stock Option (right to buy),A,94722.0,0.0
2006-05-15,JPM,"MANDELBAUM, JAY",Executive Vice President,Employee Stock Option (right to buy),D,115900.0,0.0
2006-05-15,JPM,"MANDELBAUM, JAY",Executive Vice President,Common Stock,D,94722.0,44.32
2006-05-10,JPM,"J, P MORGAN CHASE &AMP; CO",10% Owner,"Common Stock, par value $0.01 per share",D,152285.0,21.0
2006-05-09,JPM,"WILSON, DON M III",Chief Risk Officer,Common Stock,D,43388.0,46.1
2006-05-09,JPM,"WILSON, DON M III",Chief Risk Officer,Stock Options (Rights to Buy),D,52500.0,0.0
2006-05-09,JPM,"WILSON, DON M III",Chief Risk Officer,Common Stock,A,52500.0,30.7709
2006-05-08,JPM,"MCDAVID, WILLIAM H",Co-General Counsel,Common Stock,D,46008.0,46.36
2006-05-05,JPM,"DREW, INA R",Chief Investment Officer,Common Stock,D,11030.0,0.0
2006-05-05,JPM,"MCDAVID, WILLIAM H",Co-General Counsel,Common Stock,D,13740.0,46.42
2006-05-05,JPM,"DREW, INA R",Chief Investment Officer,Common Stock,D,225.0,0.0
2006-05-05,JPM,"DREW, INA R",Chief Investment Officer,Common Stock,D,445.0,0.0
2006-05-04,JPM,"MCDAVID, WILLIAM H",Co-General Counsel,Stock Options (Rights to Buy),D,75000.0,0.0
2006-05-04,JPM,"MCDAVID, WILLIAM H",Co-General Counsel,Common Stock,D,61260.0,45.655
2006-05-04,JPM,"MCDAVID, WILLIAM H",Co-General Counsel,Common Stock,A,75000.0,30.7709
2006-05-03,JPM,"SCLAFANI, JOSEPH L",Controller,Common Stock,D,8615.0,45.3
2006-05-02,JPM,"SCLAFANI, JOSEPH L",Controller,Stock Options (Rights to Buy),D,48000.0,0.0
2006-05-02,JPM,"SCLAFANI, JOSEPH L",Controller,Common Stock,A,48000.0,30.7709
2006-05-02,JPM,"SCLAFANI, JOSEPH L",Controller,Common Stock,D,39385.0,45.21
2006-05-01,JPM,"CAVANAGH, MICHAEL J",Chief Financial Officer,Common Stock,D,43542.0,45.38
2006-05-01,JPM,"BRADLEY, JOHN F",Director of Human Resources,Common Stock,D,13200.0,45.4036
2006-05-01,JPM,"CAVANAGH, MICHAEL J",Chief Financial Officer,Common Stock,A,52800.0,31.22
2006-05-01,JPM,"CAVANAGH, MICHAEL J",Chief Financial Officer,Employee Stock Option (Right to Buy),A,43542.0,0.0
2006-05-01,JPM,"CAVANAGH, MICHAEL J",Chief Financial Officer,Employee Stock Option (Right to Buy),D,52800.0,0.0
2006-05-01,JPM,"CAVANAGH, MICHAEL J",Chief Financial Officer,Employee Stock Option (Right to Buy),A,10006.0,0.0
2006-05-01,JPM,"CAVANAGH, MICHAEL J",Chief Financial Officer,Employee Stock Option (Right to Buy),D,19650.0,0.0
2006-05-01,JPM,"CAVANAGH, MICHAEL J",Chief Financial Officer,Common Stock,D,14231.0,45.38
2006-05-01,JPM,"CAVANAGH, MICHAEL J",Chief Financial Officer,Common Stock,A,19650.0,23.11
2006-04-26,JPM,"SCHARF, CHARLES W",Executive Vice President,Employee Stock Option (right to buy),A,94181.0,0.0
2006-04-26,JPM,"SCHARF, CHARLES W",Executive Vice President,Employee Stock Option (right to buy),A,125476.0,0.0
2006-04-26,JPM,"SCHARF, CHARLES W",Executive Vice President,Employee Stock Option (right to buy),D,114840.0,0.0
2006-04-26,JPM,"SCHARF, CHARLES W",Executive Vice President,Employee Stock Option (right to buy),D,56760.0,0.0
2006-04-26,JPM,"SCHARF, CHARLES W",Executive Vice President,Employee Stock Option (right to biu),A,46549.0,0.0
2006-04-26,JPM,"SCHARF, CHARLES W",Executive Vice President,Common Stock,D,125746.0,42.22
2006-04-26,JPM,"SCHARF, CHARLES W",Executive Vice President,Common Stock,D,94181.0,42.22
2006-04-26,JPM,"SCHARF, CHARLES W",Executive Vice President,Common Stock,D,46549.0,42.22
2006-04-26,JPM,"SCHARF, CHARLES W",Executive Vice President,Common Stock,A,147000.0,31.22
2006-04-26,JPM,"SCHARF, CHARLES W",Executive Vice President,Common Stock,A,114840.0,28.7
2006-04-26,JPM,"SCHARF, CHARLES W",Executive Vice President,Common Stock,A,56760.0,28.7
2006-04-26,JPM,"SCHARF, CHARLES W",Executive Vice President,Employee Stock Option (right to buy),D,147000.0,0.0
2006-04-20,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Common Stock,A,283800.0,28.7
2006-04-20,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Common Stock,D,231725.0,42.62
2006-04-20,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Employee Stock Option (right to buy),D,528000.0,0.0
2006-04-20,JPM,"CROWN, JAMES S",Director,Common Stock,A,8243.0,18.2045
2006-04-20,JPM,"CROWN, JAMES S",Director,Director Stock Option (right to buy),D,8243.0,0.0
2006-04-20,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Employee Stock Option (right to buy),D,654720.0,0.0
2006-04-20,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Employee Stock Option (right to buy),A,266307.0,0.0
2006-04-20,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Employee Stock Option (right to buy),A,231725.0,0.0
2006-04-20,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Employee Stock Option (right to buy),A,330221.0,0.0
2006-04-20,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Employee Stock Option (right to buy),D,283800.0,0.0
2006-04-20,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Common Stock,A,528000.0,21.5
2006-04-20,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Common Stock,D,380929.0,42.62
2006-04-20,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Common Stock,A,654720.0,21.5
2006-04-20,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Common Stock,D,472352.0,42.62
2006-03-31,JPM,"BURKE, STEPHEN B",Director,Common Stock Equivalents,A,449.4247,41.72
2006-03-31,JPM,"NOVAK, DAVID C",Director,Common Stock Equivalents,A,539.3097,41.72
2006-03-31,JPM,"JACKSON, LABAN",Director,Common Stock Equivalents,A,599.233,41.72
2006-03-31,JPM,"CROWN, JAMES S",Director,Common Stock Equivalents,A,539.3097,41.72
2006-03-31,JPM,"BECHERER, HANS W",Director,Common Stock Equivalents,A,509.348,41.72
2006-03-31,JPM,"WELDON, WILLIAM C",Director,Common Stock Equivalents,A,449.4247,41.72
2006-03-31,JPM,"RAYMOND, LEE R",Director,Common Stock Equivalents,A,539.3097,41.72
2006-03-31,JPM,"MANOOGIAN, RICHARD A",Director,Common Stock Equivalents,A,509.348,41.72
2006-02-16,JPM,"BISIGNANO, FRANK",Chief Administrative Officer,Common Stock,A,240.0,40.75
2006-02-09,JPM,"CAVANAGH, MICHAEL J",Chief Financial Officer,Common Stock,D,1527.0,39.6
2006-01-25,JPM,"MCDAVID, WILLIAM H",Co-General Counsel,Common Stock,D,8906.0,38.37
2006-01-25,JPM,"HARRISON, WILLIAM B JR","Director, Chairman of the Board",Common Stock,D,61116.0,38.37
2006-01-25,JPM,"DREW, INA R",Chief Investment Officer,Common Stock,D,111534.0,38.37
2006-01-25,JPM,"BRADLEY, JOHN F",Director of Human Resources,Common Stock,D,7765.0,38.37
2006-01-25,JPM,"WILSON, DON M III",Chief Risk Officer,Common Stock,D,45526.0,38.37
2006-01-25,JPM,"STALEY, JAMES E",Managing Director,Common Stock,D,22598.0,38.37
2006-01-25,JPM,"MACLIN, SAMUEL TODD",Executive Vice President,Common Stock,D,26506.0,38.37
2006-01-25,JPM,"SREDNICKI, RICHARD J",Executive Vice President,Common Stock,D,22645.0,38.37
2006-01-25,JPM,"SCLAFANI, JOSEPH L",Controller,Common Stock,D,27381.0,38.37
2006-01-24,JPM,"BOSSIDY, LAWRENCE A",Director,Common Stock,A,20000.0,38.24
2006-01-21,JPM,"ADAMS, AUSTIN A",Chief Information Officer,Common Stock,D,7470.0,38.05
2006-01-21,JPM,"MANDELBAUM, JAY",Executive Vice President,Common Stock,D,3735.0,38.05
2006-01-21,JPM,"MILLER, HEIDI",Executive Vice President,Common Stock,D,7844.0,38.05
2006-01-21,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Common Stock,D,29880.0,38.05
2006-01-21,JPM,"CAVANAGH, MICHAEL J",Chief Financial Officer,Common Stock,D,4483.0,38.05
2006-01-21,JPM,"SCHARF, CHARLES W",Executive Vice President,Common Stock,D,14940.0,38.05
2006-01-19,JPM,"BLACK, STEVEN D",Managing Director,Common Stock,A,130574.0,0.0
2006-01-19,JPM,"ADAMS, AUSTIN A",Chief Information Officer,Common Stock,A,36732.0,0.0
2006-01-19,JPM,"BISIGNANO, FRANK",Chief Administrative Officer,Common Stock,A,53661.0,0.0
2006-01-19,JPM,"BRADLEY, JOHN F",Director of Human Resources,Common Stock,A,13639.0,0.0
2006-01-19,JPM,"CAVANAGH, MICHAEL J",Chief Financial Officer,Common Stock,A,44718.0,0.0
2006-01-19,JPM,"DIMON, JAMES","Director, Chief Executive Officer",Common Stock,A,321963.0,0.0
2006-01-19,JPM,"DREW, INA R",Chief Investment Officer,Common Stock,A,72442.0,0.0
2006-01-19,JPM,"GUGGENHEIMER, JOAN",Co-General Counsel,Common Stock,A,41523.0,0.0
2006-01-19,JPM,"HARRISON, WILLIAM B JR","Director, Chairman",Common Stock,A,321963.0,0.0
2006-01-19,JPM,"MACLIN, SAMUEL TODD",Executive Vice President,Common Stock,A,45612.0,0.0
2006-01-19,JPM,"MANDELBAUM, JAY",Executive Vice President,Common Stock,A,45740.0,0.0
2006-01-19,JPM,"MCDAVID, WILLIAM H",Co-General Counsel,Common Stock,A,43600.0,0.0
2006-01-19,JPM,"MCDAVID, WILLIAM H",Co-General Counsel,Common Stock,D,18230.0,39.13
2006-01-19,JPM,"MILLER, HEIDI",Executive Vice President,Common Stock,A,60688.0,0.0
2006-01-19,JPM,"SCHARF, CHARLES W",Executive Vice President,Common Stock,A,80491.0,0.0
2006-01-19,JPM,"SCLAFANI, JOSEPH L",Controller,Common Stock,A,19452.0,0.0
